-149.06000 18.01000 194.06000 0.0713
-119.06000 18.01000 194.06000 0.1111
-89.06000 18.01000 194.06000 0.1015
-59.06000 18.01000 194.06000 0.1042
-29.06000 18.01000 194.06000 0.0964
0.94000 18.01000 194.06000 0.094
30.94000 18.01000 194.06000 0.0711
60.94000 18.01000 194.06000 0.132
90.94000 18.01000 194.06000 0.1063
120.94000 18.01000 194.06000 0.1118
